drug_row	drug_col	cell_line_name	synergy_loewe
Crizotinib	MK-2206	Hs-766T	0.27337798
MK-1775	MK-2206	Hs-766T	0.08375216
Taselisib	MK-2206	Hs-766T	0.6033683
Paclitaxel	MK-2206	Hs-766T	-0.33698827
Sorafenib	MK-2206	Hs-766T	-1.1638267
5-Fluorouracil	MK-2206	Hs-766T	-2.2869172
Palbociclib	MK-2206	Hs-766T	2.9748273
MK-1775	MK-2206	Hs-766T	1.9159768
SCH772984	MK-2206	Hs-766T	2.9086485
Dactolisib	MK-2206	Hs-766T	0.6232272
LGK974	MK-2206	Hs-766T	-2.4196005
Ruxolitinib	MK-2206	Hs-766T	1.1967906
Erlotinib	MK-2206	Hs-766T	1.9481835
Crizotinib	MK-2206	Hs-766T	5.4307265
Dactolisib	MK-2206	Hs-766T	-0.41013172
LGK974	MK-2206	Hs-766T	-0.27636608
Gemcitabine	MK-2206	Hs-766T	2.249507
Sorafenib	MK-2206	Hs-766T	5.4741707
Trametinib	MK-2206	Hs-766T	1.9805567
Navitoclax	MK-2206	Hs-766T	4.290234
Gemcitabine	MK-2206	Hs-766T	3.1921933
Paclitaxel	MK-2206	Hs-766T	0.21549556
Lapatinib	MK-2206	Hs-766T	1.5187831
Irinotecan	MK-2206	Hs-766T	-0.4537162
Palbociclib	MK-2206	Hs-766T	1.0358678
Taselisib	MK-2206	Hs-766T	-0.9155527
Navitoclax	MK-2206	Hs-766T	2.300633
Oxaliplatin	MK-2206	Hs-766T	0.85581636
Ruxolitinib	MK-2206	Hs-766T	-0.19988492
Cisplatin	MK-2206	Hs-766T	-1.6686895
AZD7762	MK-2206	Hs-766T	1.2344768
Olaparib	MK-2206	Hs-766T	1.0799379
Linsitinib	MK-2206	Hs-766T	2.7073317
Erlotinib	MK-2206	Hs-766T	1.9939369
Olaparib	MK-2206	Hs-766T	1.3694494
OSI-027	MK-2206	Hs-766T	1.6059933
SCH772984	MK-2206	Hs-766T	1.8760895
Galunisertib	MK-2206	Hs-766T	-2.3390293
OSI-027	MK-2206	Hs-766T	8.130314
Lapatinib	MK-2206	Hs-766T	5.9301896
Trametinib	MK-2206	Hs-766T	3.9348702
Cisplatin	MK-2206	Hs-766T	-0.13097021
Dasatinib	MK-2206	Hs-766T	2.300924
5-Fluorouracil	MK-2206	Hs-766T	0.57897615
Galunisertib	MK-2206	Hs-766T	-3.1234589
AZD7762	MK-2206	Hs-766T	2.3481412
Oxaliplatin	MK-2206	Hs-766T	-0.20262136
Irinotecan	MK-2206	Hs-766T	-1.5771023
Dasatinib	MK-2206	Hs-766T	-1.1576142
Paclitaxel	Palbociclib	Hs-766T	-2.1042945
Sorafenib	Palbociclib	Hs-766T	0.52407825
Irinotecan	Palbociclib	Hs-766T	-1.3992003
AZD7762	Palbociclib	Hs-766T	0.7945191
Trametinib	Palbociclib	Hs-766T	-1.5829915
Navitoclax	Palbociclib	Hs-766T	-0.1457922
Cisplatin	Palbociclib	Hs-766T	-2.4807546
Erlotinib	Palbociclib	Hs-766T	0.35666117
5-Fluorouracil	Palbociclib	Hs-766T	-0.10768045
Dactolisib	Palbociclib	Hs-766T	-0.72478414
5-Fluorouracil	Palbociclib	Hs-766T	-2.527064
Crizotinib	Palbociclib	Hs-766T	0.35605556
Ruxolitinib	Palbociclib	Hs-766T	1.0978671
OSI-027	Palbociclib	Hs-766T	0.34153107
MK-1775	Palbociclib	Hs-766T	-1.0135297
OSI-027	Palbociclib	Hs-766T	0.2893861
MK-2206	Palbociclib	Hs-766T	0.47436512
Irinotecan	Palbociclib	Hs-766T	-1.2640222
Cisplatin	Palbociclib	Hs-766T	-1.499433
Trametinib	Palbociclib	Hs-766T	-1.5891771
AZD7762	Palbociclib	Hs-766T	-2.6390998
Olaparib	Palbociclib	Hs-766T	-1.1737996
SCH772984	Palbociclib	Hs-766T	0.739494
Taselisib	Palbociclib	Hs-766T	-2.4856524
MK-1775	Palbociclib	Hs-766T	-1.9380974
LGK974	Palbociclib	Hs-766T	-0.62738365
Gemcitabine	Palbociclib	Hs-766T	-0.57036066
Galunisertib	Palbociclib	Hs-766T	-0.9972299
Olaparib	Palbociclib	Hs-766T	0.13392575
Ruxolitinib	Palbociclib	Hs-766T	0.5805692
Oxaliplatin	Palbociclib	Hs-766T	-2.7462637
Paclitaxel	Palbociclib	Hs-766T	0.86866224
Lapatinib	Palbociclib	Hs-766T	0.065967776
Lapatinib	Palbociclib	Hs-766T	-1.8652929
Dasatinib	Palbociclib	Hs-766T	-0.19763455
MK-2206	Palbociclib	Hs-766T	-0.28568012
SCH772984	Palbociclib	Hs-766T	-0.63333255
Linsitinib	Palbociclib	Hs-766T	0.5101366
Navitoclax	Palbociclib	Hs-766T	-0.12123561
Linsitinib	Palbociclib	Hs-766T	0.79463273
Taselisib	Palbociclib	Hs-766T	2.0569296
Crizotinib	Palbociclib	Hs-766T	0.4640366
LGK974	Palbociclib	Hs-766T	2.5466044
Dactolisib	Palbociclib	Hs-766T	-1.2530477
Dasatinib	Palbociclib	Hs-766T	1.5770764
Gemcitabine	Palbociclib	Hs-766T	0.8964694
Galunisertib	Palbociclib	Hs-766T	-2.596509
Oxaliplatin	Palbociclib	Hs-766T	-2.6030452
Sorafenib	Palbociclib	Hs-766T	-0.31919995
Erlotinib	Palbociclib	Hs-766T	-2.165761
Linsitinib	Dactolisib	Hs-766T	-1.6937652
MK-2206	Dactolisib	Hs-766T	0.6315803
Crizotinib	Dactolisib	Hs-766T	-0.53576356
MK-1775	Dactolisib	Hs-766T	-0.68965316
Taselisib	Dactolisib	Hs-766T	-0.081546865
Paclitaxel	Dactolisib	Hs-766T	-0.9670485
Sorafenib	Dactolisib	Hs-766T	-0.8042101
5-Fluorouracil	Dactolisib	Hs-766T	-0.8292102
Palbociclib	Dactolisib	Hs-766T	-0.8122237
MK-1775	Dactolisib	Hs-766T	-0.6600651
SCH772984	Dactolisib	Hs-766T	-1.9698606
LGK974	Dactolisib	Hs-766T	-1.2555172
Ruxolitinib	Dactolisib	Hs-766T	-0.34771553
Erlotinib	Dactolisib	Hs-766T	-1.595504
Crizotinib	Dactolisib	Hs-766T	-1.6149539
LGK974	Dactolisib	Hs-766T	-1.3414223
Gemcitabine	Dactolisib	Hs-766T	-0.0135101
Sorafenib	Dactolisib	Hs-766T	-3.5821354
Trametinib	Dactolisib	Hs-766T	-1.2898278
Navitoclax	Dactolisib	Hs-766T	-0.1942344
Gemcitabine	Dactolisib	Hs-766T	-0.17891464
Paclitaxel	Dactolisib	Hs-766T	-1.2319171
Lapatinib	Dactolisib	Hs-766T	-1.0337417
Irinotecan	Dactolisib	Hs-766T	-1.128831
Palbociclib	Dactolisib	Hs-766T	-0.18207881
Taselisib	Dactolisib	Hs-766T	0.25354496
Navitoclax	Dactolisib	Hs-766T	0.6448416
Oxaliplatin	Dactolisib	Hs-766T	-0.93313944
Ruxolitinib	Dactolisib	Hs-766T	0.019851496
Cisplatin	Dactolisib	Hs-766T	-0.98729086
AZD7762	Dactolisib	Hs-766T	-1.2172617
Olaparib	Dactolisib	Hs-766T	-0.39824495
Linsitinib	Dactolisib	Hs-766T	0.18829954
Erlotinib	Dactolisib	Hs-766T	-0.6728262
Olaparib	Dactolisib	Hs-766T	-0.2431737
OSI-027	Dactolisib	Hs-766T	-5.3071146
MK-2206	Dactolisib	Hs-766T	0.5480225
SCH772984	Dactolisib	Hs-766T	-3.0706758
Galunisertib	Dactolisib	Hs-766T	-1.9493138
OSI-027	Dactolisib	Hs-766T	-4.9520073
Lapatinib	Dactolisib	Hs-766T	-2.3070993
Trametinib	Dactolisib	Hs-766T	-0.3835569
Cisplatin	Dactolisib	Hs-766T	-0.8324823
Dasatinib	Dactolisib	Hs-766T	-0.6422905
5-Fluorouracil	Dactolisib	Hs-766T	-0.7033266
Galunisertib	Dactolisib	Hs-766T	-0.9925097
AZD7762	Dactolisib	Hs-766T	-0.017130287
Oxaliplatin	Dactolisib	Hs-766T	-1.5340492
Irinotecan	Dactolisib	Hs-766T	-1.8864547
Dasatinib	Dactolisib	Hs-766T	-0.8303157
Paclitaxel	5-Fluorouracil	Hs-766T	0.106415644
Sorafenib	5-Fluorouracil	Hs-766T	1.6242548
Irinotecan	5-Fluorouracil	Hs-766T	-1.0364026
AZD7762	5-Fluorouracil	Hs-766T	-0.07245048
Trametinib	5-Fluorouracil	Hs-766T	0.7602908
Navitoclax	5-Fluorouracil	Hs-766T	0.20818657
Cisplatin	5-Fluorouracil	Hs-766T	-0.7409876
Erlotinib	5-Fluorouracil	Hs-766T	0.7929099
Dactolisib	5-Fluorouracil	Hs-766T	1.6641886
Crizotinib	5-Fluorouracil	Hs-766T	-0.11051977
Ruxolitinib	5-Fluorouracil	Hs-766T	1.4775695
OSI-027	5-Fluorouracil	Hs-766T	2.8987556
MK-1775	5-Fluorouracil	Hs-766T	0.93860114
OSI-027	5-Fluorouracil	Hs-766T	2.3312736
MK-2206	5-Fluorouracil	Hs-766T	2.446826
Irinotecan	5-Fluorouracil	Hs-766T	-1.2141623
Cisplatin	5-Fluorouracil	Hs-766T	-0.9218228
Trametinib	5-Fluorouracil	Hs-766T	0.3310343
AZD7762	5-Fluorouracil	Hs-766T	1.1330346
Olaparib	5-Fluorouracil	Hs-766T	-1.0739491
SCH772984	5-Fluorouracil	Hs-766T	0.7104132
Taselisib	5-Fluorouracil	Hs-766T	1.778298
MK-1775	5-Fluorouracil	Hs-766T	0.16024213
LGK974	5-Fluorouracil	Hs-766T	0.69027627
Gemcitabine	5-Fluorouracil	Hs-766T	-0.8166066
Galunisertib	5-Fluorouracil	Hs-766T	-0.42270678
Olaparib	5-Fluorouracil	Hs-766T	0.3331
Ruxolitinib	5-Fluorouracil	Hs-766T	0.4558308
Oxaliplatin	5-Fluorouracil	Hs-766T	-0.7815037
Paclitaxel	5-Fluorouracil	Hs-766T	2.4033582
Lapatinib	5-Fluorouracil	Hs-766T	2.9350603
Lapatinib	5-Fluorouracil	Hs-766T	1.695399
Dasatinib	5-Fluorouracil	Hs-766T	0.49640924
MK-2206	5-Fluorouracil	Hs-766T	0.8895945
SCH772984	5-Fluorouracil	Hs-766T	0.7560274
Linsitinib	5-Fluorouracil	Hs-766T	2.391736
Navitoclax	5-Fluorouracil	Hs-766T	0.46470043
Linsitinib	5-Fluorouracil	Hs-766T	2.1283045
Taselisib	5-Fluorouracil	Hs-766T	1.5893135
Crizotinib	5-Fluorouracil	Hs-766T	0.4057159
LGK974	5-Fluorouracil	Hs-766T	1.8406724
Dactolisib	5-Fluorouracil	Hs-766T	1.4135936
Dasatinib	5-Fluorouracil	Hs-766T	0.44731832
Gemcitabine	5-Fluorouracil	Hs-766T	1.3015909
Galunisertib	5-Fluorouracil	Hs-766T	-0.7312386
Oxaliplatin	5-Fluorouracil	Hs-766T	-0.7356609
Palbociclib	5-Fluorouracil	Hs-766T	0.5726832
Sorafenib	5-Fluorouracil	Hs-766T	2.278166
Palbociclib	5-Fluorouracil	Hs-766T	-0.11395064
Erlotinib	5-Fluorouracil	Hs-766T	0.042633105
Linsitinib	Dasatinib	Hs-766T	1.7035992
MK-2206	Dasatinib	Hs-766T	-0.23042525
Crizotinib	Dasatinib	Hs-766T	1.0839874
MK-1775	Dasatinib	Hs-766T	0.14119394
Taselisib	Dasatinib	Hs-766T	2.2388065
Paclitaxel	Dasatinib	Hs-766T	0.27899534
Sorafenib	Dasatinib	Hs-766T	1.6938093
5-Fluorouracil	Dasatinib	Hs-766T	-1.0728809
Palbociclib	Dasatinib	Hs-766T	-0.9332991
MK-1775	Dasatinib	Hs-766T	1.3287524
SCH772984	Dasatinib	Hs-766T	2.4054508
Dactolisib	Dasatinib	Hs-766T	-0.4767086
LGK974	Dasatinib	Hs-766T	-3.3999062
Ruxolitinib	Dasatinib	Hs-766T	2.174474
Erlotinib	Dasatinib	Hs-766T	1.7211859
Crizotinib	Dasatinib	Hs-766T	2.6505356
Dactolisib	Dasatinib	Hs-766T	0.16485603
LGK974	Dasatinib	Hs-766T	-1.0297827
Gemcitabine	Dasatinib	Hs-766T	-0.4509227
Sorafenib	Dasatinib	Hs-766T	0.5387872
Trametinib	Dasatinib	Hs-766T	4.3287835
Navitoclax	Dasatinib	Hs-766T	0.48710275
Gemcitabine	Dasatinib	Hs-766T	1.0989411
Paclitaxel	Dasatinib	Hs-766T	0.30851045
Lapatinib	Dasatinib	Hs-766T	1.2398167
Irinotecan	Dasatinib	Hs-766T	-1.7849442
Palbociclib	Dasatinib	Hs-766T	-0.054563176
Taselisib	Dasatinib	Hs-766T	2.3699577
Navitoclax	Dasatinib	Hs-766T	1.6484362
Oxaliplatin	Dasatinib	Hs-766T	-3.1782029
Ruxolitinib	Dasatinib	Hs-766T	0.85313195
Cisplatin	Dasatinib	Hs-766T	-1.4248738
AZD7762	Dasatinib	Hs-766T	0.7771265
Olaparib	Dasatinib	Hs-766T	-0.26545835
Linsitinib	Dasatinib	Hs-766T	1.7441572
Erlotinib	Dasatinib	Hs-766T	0.57635146
Olaparib	Dasatinib	Hs-766T	-0.27137402
OSI-027	Dasatinib	Hs-766T	-0.7637647
MK-2206	Dasatinib	Hs-766T	1.0644072
SCH772984	Dasatinib	Hs-766T	2.3732097
Galunisertib	Dasatinib	Hs-766T	-3.029323
OSI-027	Dasatinib	Hs-766T	-0.33583608
Lapatinib	Dasatinib	Hs-766T	2.115643
Trametinib	Dasatinib	Hs-766T	3.3900857
Cisplatin	Dasatinib	Hs-766T	-1.7773186
5-Fluorouracil	Dasatinib	Hs-766T	-0.56415
Galunisertib	Dasatinib	Hs-766T	-2.467659
AZD7762	Dasatinib	Hs-766T	0.5976944
Oxaliplatin	Dasatinib	Hs-766T	-1.9582018
Irinotecan	Dasatinib	Hs-766T	-3.6187034
Sorafenib	Paclitaxel	Hs-766T	-1.509807
Irinotecan	Paclitaxel	Hs-766T	-5.218447
AZD7762	Paclitaxel	Hs-766T	-0.1584957
Trametinib	Paclitaxel	Hs-766T	-1.7035891
Navitoclax	Paclitaxel	Hs-766T	1.1545427
Cisplatin	Paclitaxel	Hs-766T	-3.6551478
Erlotinib	Paclitaxel	Hs-766T	-1.8658502
5-Fluorouracil	Paclitaxel	Hs-766T	-1.5637245
Dactolisib	Paclitaxel	Hs-766T	-1.249906
5-Fluorouracil	Paclitaxel	Hs-766T	-0.7320951
Crizotinib	Paclitaxel	Hs-766T	-0.64616936
Ruxolitinib	Paclitaxel	Hs-766T	-0.4250187
OSI-027	Paclitaxel	Hs-766T	-0.9403827
MK-1775	Paclitaxel	Hs-766T	-1.8337824
OSI-027	Paclitaxel	Hs-766T	-1.2451077
MK-2206	Paclitaxel	Hs-766T	-0.29782972
Irinotecan	Paclitaxel	Hs-766T	-2.1560452
Cisplatin	Paclitaxel	Hs-766T	-4.555141
Trametinib	Paclitaxel	Hs-766T	-1.3903003
AZD7762	Paclitaxel	Hs-766T	-1.7738712
Olaparib	Paclitaxel	Hs-766T	-3.6173232
SCH772984	Paclitaxel	Hs-766T	-0.2718333
Taselisib	Paclitaxel	Hs-766T	-0.07655117
MK-1775	Paclitaxel	Hs-766T	-3.4260688
LGK974	Paclitaxel	Hs-766T	-0.22787674
Gemcitabine	Paclitaxel	Hs-766T	-4.252584
Galunisertib	Paclitaxel	Hs-766T	-0.7720727
Olaparib	Paclitaxel	Hs-766T	-2.2691426
Ruxolitinib	Paclitaxel	Hs-766T	-1.740915
Oxaliplatin	Paclitaxel	Hs-766T	-4.6553645
Lapatinib	Paclitaxel	Hs-766T	-0.6849452
Lapatinib	Paclitaxel	Hs-766T	-0.39929947
Dasatinib	Paclitaxel	Hs-766T	0.45263723
MK-2206	Paclitaxel	Hs-766T	-0.30322495
SCH772984	Paclitaxel	Hs-766T	0.07770341
Linsitinib	Paclitaxel	Hs-766T	-1.3621227
Navitoclax	Paclitaxel	Hs-766T	0.78065956
Linsitinib	Paclitaxel	Hs-766T	-0.4851846
Taselisib	Paclitaxel	Hs-766T	0.6582542
Crizotinib	Paclitaxel	Hs-766T	-2.6977952
LGK974	Paclitaxel	Hs-766T	0.05780735
Dactolisib	Paclitaxel	Hs-766T	-1.9405442
Dasatinib	Paclitaxel	Hs-766T	-0.014687727
Gemcitabine	Paclitaxel	Hs-766T	-4.085753
Galunisertib	Paclitaxel	Hs-766T	-1.3818457
Oxaliplatin	Paclitaxel	Hs-766T	-4.8854465
Palbociclib	Paclitaxel	Hs-766T	-2.6813087
Sorafenib	Paclitaxel	Hs-766T	0.011927434
Palbociclib	Paclitaxel	Hs-766T	-3.5253468
Erlotinib	Paclitaxel	Hs-766T	-2.0302365
Linsitinib	Crizotinib	Hs-766T	1.6909571
MK-2206	Crizotinib	Hs-766T	-1.6615089
MK-1775	Crizotinib	Hs-766T	-1.1917768
Taselisib	Crizotinib	Hs-766T	-2.428654
Paclitaxel	Crizotinib	Hs-766T	-1.5597693
Sorafenib	Crizotinib	Hs-766T	0.7584966
5-Fluorouracil	Crizotinib	Hs-766T	-2.0562603
Palbociclib	Crizotinib	Hs-766T	-0.0074042436
MK-1775	Crizotinib	Hs-766T	1.1803871
SCH772984	Crizotinib	Hs-766T	1.4404132
Dactolisib	Crizotinib	Hs-766T	1.0413023
LGK974	Crizotinib	Hs-766T	-1.9512174
Ruxolitinib	Crizotinib	Hs-766T	-0.07531382
Erlotinib	Crizotinib	Hs-766T	-0.27127337
Dactolisib	Crizotinib	Hs-766T	0.6638115
LGK974	Crizotinib	Hs-766T	-1.8787168
Gemcitabine	Crizotinib	Hs-766T	-0.19134001
Sorafenib	Crizotinib	Hs-766T	0.6703132
Trametinib	Crizotinib	Hs-766T	1.0871439
Navitoclax	Crizotinib	Hs-766T	3.748583
Gemcitabine	Crizotinib	Hs-766T	-2.40241
Paclitaxel	Crizotinib	Hs-766T	-2.8428898
Lapatinib	Crizotinib	Hs-766T	-1.4251891
Irinotecan	Crizotinib	Hs-766T	-1.8527483
Palbociclib	Crizotinib	Hs-766T	0.16005309
Taselisib	Crizotinib	Hs-766T	-1.38217
Navitoclax	Crizotinib	Hs-766T	2.3949854
Oxaliplatin	Crizotinib	Hs-766T	-1.1537517
Ruxolitinib	Crizotinib	Hs-766T	-1.9508582
Cisplatin	Crizotinib	Hs-766T	-0.77836573
AZD7762	Crizotinib	Hs-766T	1.2702533
Olaparib	Crizotinib	Hs-766T	-0.06739436
Linsitinib	Crizotinib	Hs-766T	0.32885748
Erlotinib	Crizotinib	Hs-766T	0.31379575
Olaparib	Crizotinib	Hs-766T	0.26390165
OSI-027	Crizotinib	Hs-766T	-0.95129085
MK-2206	Crizotinib	Hs-766T	1.9727043
SCH772984	Crizotinib	Hs-766T	1.4394668
Galunisertib	Crizotinib	Hs-766T	-2.2891726
OSI-027	Crizotinib	Hs-766T	0.5180458
Lapatinib	Crizotinib	Hs-766T	1.396927
Trametinib	Crizotinib	Hs-766T	0.68140733
Cisplatin	Crizotinib	Hs-766T	-0.66794115
Dasatinib	Crizotinib	Hs-766T	3.0147474
5-Fluorouracil	Crizotinib	Hs-766T	-3.3013341
Galunisertib	Crizotinib	Hs-766T	-2.3586342
AZD7762	Crizotinib	Hs-766T	-0.882023
Oxaliplatin	Crizotinib	Hs-766T	-0.16885926
Irinotecan	Crizotinib	Hs-766T	-1.6680878
Dasatinib	Crizotinib	Hs-766T	2.5082467
Paclitaxel	Sorafenib	Hs-766T	-0.34676775
Irinotecan	Sorafenib	Hs-766T	0.10010254
AZD7762	Sorafenib	Hs-766T	-1.2661508
Trametinib	Sorafenib	Hs-766T	-2.5427341
Navitoclax	Sorafenib	Hs-766T	1.8531529
Cisplatin	Sorafenib	Hs-766T	0.052480437
Erlotinib	Sorafenib	Hs-766T	-0.1238071
5-Fluorouracil	Sorafenib	Hs-766T	-0.47489598
Dactolisib	Sorafenib	Hs-766T	-0.28244704
5-Fluorouracil	Sorafenib	Hs-766T	-0.20944221
Crizotinib	Sorafenib	Hs-766T	0.3936186
Ruxolitinib	Sorafenib	Hs-766T	-1.6433731
OSI-027	Sorafenib	Hs-766T	-0.8624874
MK-1775	Sorafenib	Hs-766T	-1.0416086
OSI-027	Sorafenib	Hs-766T	-1.7422769
MK-2206	Sorafenib	Hs-766T	-1.2545342
Irinotecan	Sorafenib	Hs-766T	1.1566855
Cisplatin	Sorafenib	Hs-766T	-1.7009064
Trametinib	Sorafenib	Hs-766T	-2.6603265
AZD7762	Sorafenib	Hs-766T	-1.423163
Olaparib	Sorafenib	Hs-766T	-0.7480562
SCH772984	Sorafenib	Hs-766T	-0.93194234
Taselisib	Sorafenib	Hs-766T	-0.60546875
MK-1775	Sorafenib	Hs-766T	-0.2441051
LGK974	Sorafenib	Hs-766T	-0.29383495
Gemcitabine	Sorafenib	Hs-766T	-1.7013011
Galunisertib	Sorafenib	Hs-766T	0.22988151
Olaparib	Sorafenib	Hs-766T	0.12562735
Ruxolitinib	Sorafenib	Hs-766T	-0.6590172
Oxaliplatin	Sorafenib	Hs-766T	-2.2125285
Paclitaxel	Sorafenib	Hs-766T	0.21204007
Lapatinib	Sorafenib	Hs-766T	1.488693
Lapatinib	Sorafenib	Hs-766T	-1.1296865
Dasatinib	Sorafenib	Hs-766T	1.4721122
MK-2206	Sorafenib	Hs-766T	-0.34597844
SCH772984	Sorafenib	Hs-766T	1.2723087
Linsitinib	Sorafenib	Hs-766T	1.235977
Navitoclax	Sorafenib	Hs-766T	0.1154615
Linsitinib	Sorafenib	Hs-766T	-0.42280164
Taselisib	Sorafenib	Hs-766T	0.3708498
Crizotinib	Sorafenib	Hs-766T	0.036038633
LGK974	Sorafenib	Hs-766T	-0.38293982
Dactolisib	Sorafenib	Hs-766T	-3.4951472
Dasatinib	Sorafenib	Hs-766T	-0.17346315
Gemcitabine	Sorafenib	Hs-766T	-0.84838325
Galunisertib	Sorafenib	Hs-766T	0.39690122
Oxaliplatin	Sorafenib	Hs-766T	-2.8108819
Palbociclib	Sorafenib	Hs-766T	-1.4997745
Palbociclib	Sorafenib	Hs-766T	-1.3480134
Erlotinib	Sorafenib	Hs-766T	-1.5815004
LGK974	Irinotecan	Hs-766T	-0.23853011
Ruxolitinib	Irinotecan	Hs-766T	-0.19848773
Erlotinib	Irinotecan	Hs-766T	1.5691013
Crizotinib	Irinotecan	Hs-766T	0.0543419
Dactolisib	Irinotecan	Hs-766T	2.0551858
LGK974	Irinotecan	Hs-766T	0.1374321
Gemcitabine	Irinotecan	Hs-766T	-0.23164955
Sorafenib	Irinotecan	Hs-766T	1.7361062
Trametinib	Irinotecan	Hs-766T	3.1020122
Navitoclax	Irinotecan	Hs-766T	5.256142
Gemcitabine	Irinotecan	Hs-766T	-0.20925868
Paclitaxel	Irinotecan	Hs-766T	0.19624667
Lapatinib	Irinotecan	Hs-766T	0.4020225
Palbociclib	Irinotecan	Hs-766T	2.2503068
Taselisib	Irinotecan	Hs-766T	-0.23286776
Navitoclax	Irinotecan	Hs-766T	3.6769695
Oxaliplatin	Irinotecan	Hs-766T	0.49891448
Ruxolitinib	Irinotecan	Hs-766T	-0.33207
Cisplatin	Irinotecan	Hs-766T	3.1309776
AZD7762	Irinotecan	Hs-766T	6.3851447
Olaparib	Irinotecan	Hs-766T	0.97677004
Linsitinib	Irinotecan	Hs-766T	1.5129352
Erlotinib	Irinotecan	Hs-766T	0.5801839
Olaparib	Irinotecan	Hs-766T	3.178242
OSI-027	Irinotecan	Hs-766T	1.9697642
MK-2206	Irinotecan	Hs-766T	4.5295696
SCH772984	Irinotecan	Hs-766T	1.1881871
Galunisertib	Irinotecan	Hs-766T	-0.41395098
OSI-027	Irinotecan	Hs-766T	1.3247892
Lapatinib	Irinotecan	Hs-766T	4.1190968
Trametinib	Irinotecan	Hs-766T	2.4617682
Cisplatin	Irinotecan	Hs-766T	0.5243725
Dasatinib	Irinotecan	Hs-766T	1.306972
5-Fluorouracil	Irinotecan	Hs-766T	-0.046224184
Galunisertib	Irinotecan	Hs-766T	-0.07582751
AZD7762	Irinotecan	Hs-766T	5.630577
Oxaliplatin	Irinotecan	Hs-766T	0.5417749
Dasatinib	Irinotecan	Hs-766T	0.51032364
Linsitinib	Irinotecan	Hs-766T	1.5611285
MK-2206	Irinotecan	Hs-766T	3.9766324
Crizotinib	Irinotecan	Hs-766T	-0.35912234
MK-1775	Irinotecan	Hs-766T	1.666344
Taselisib	Irinotecan	Hs-766T	0.49754953
Paclitaxel	Irinotecan	Hs-766T	-0.01932383
Sorafenib	Irinotecan	Hs-766T	0.12700729
5-Fluorouracil	Irinotecan	Hs-766T	-0.30869037
Palbociclib	Irinotecan	Hs-766T	1.2912761
MK-1775	Irinotecan	Hs-766T	1.4941941
SCH772984	Irinotecan	Hs-766T	0.73138094
Dactolisib	Irinotecan	Hs-766T	0.36605352
Ruxolitinib	Oxaliplatin	Hs-766T	-3.429417
OSI-027	Oxaliplatin	Hs-766T	-1.4894372
MK-1775	Oxaliplatin	Hs-766T	-2.1746082
OSI-027	Oxaliplatin	Hs-766T	-1.1262455
MK-2206	Oxaliplatin	Hs-766T	-0.08851187
Irinotecan	Oxaliplatin	Hs-766T	0.6462282
Cisplatin	Oxaliplatin	Hs-766T	-0.58762485
Trametinib	Oxaliplatin	Hs-766T	-3.1955848
AZD7762	Oxaliplatin	Hs-766T	0.5067818
Olaparib	Oxaliplatin	Hs-766T	-2.2852786
SCH772984	Oxaliplatin	Hs-766T	-2.5217068
Taselisib	Oxaliplatin	Hs-766T	-2.8312335
MK-1775	Oxaliplatin	Hs-766T	-3.2781177
LGK974	Oxaliplatin	Hs-766T	0.07718928
Gemcitabine	Oxaliplatin	Hs-766T	-1.226687
Galunisertib	Oxaliplatin	Hs-766T	1.3971914
Olaparib	Oxaliplatin	Hs-766T	-1.4770211
Ruxolitinib	Oxaliplatin	Hs-766T	-1.0237943
Paclitaxel	Oxaliplatin	Hs-766T	-0.7537088
Lapatinib	Oxaliplatin	Hs-766T	-0.5125924
Lapatinib	Oxaliplatin	Hs-766T	-2.666043
Dasatinib	Oxaliplatin	Hs-766T	1.1290488
MK-2206	Oxaliplatin	Hs-766T	1.6763896
SCH772984	Oxaliplatin	Hs-766T	-2.323443
Linsitinib	Oxaliplatin	Hs-766T	-0.6349323
Navitoclax	Oxaliplatin	Hs-766T	0.9669616
Linsitinib	Oxaliplatin	Hs-766T	0.2972913
Taselisib	Oxaliplatin	Hs-766T	-0.652575
Crizotinib	Oxaliplatin	Hs-766T	-1.8111327
LGK974	Oxaliplatin	Hs-766T	1.1516415
Dactolisib	Oxaliplatin	Hs-766T	-2.2755423
Dasatinib	Oxaliplatin	Hs-766T	-0.017404586
Gemcitabine	Oxaliplatin	Hs-766T	-2.9608603
Galunisertib	Oxaliplatin	Hs-766T	-1.5568368
Palbociclib	Oxaliplatin	Hs-766T	-1.8870422
Sorafenib	Oxaliplatin	Hs-766T	1.6238137
Palbociclib	Oxaliplatin	Hs-766T	-2.0361793
Erlotinib	Oxaliplatin	Hs-766T	-3.4110036
Paclitaxel	Oxaliplatin	Hs-766T	1.3427799
Sorafenib	Oxaliplatin	Hs-766T	1.0197643
Irinotecan	Oxaliplatin	Hs-766T	1.9904083
AZD7762	Oxaliplatin	Hs-766T	2.304005
Trametinib	Oxaliplatin	Hs-766T	-3.065587
Navitoclax	Oxaliplatin	Hs-766T	1.3424064
Cisplatin	Oxaliplatin	Hs-766T	-1.202109
Erlotinib	Oxaliplatin	Hs-766T	-1.5388752
5-Fluorouracil	Oxaliplatin	Hs-766T	-1.169679
Dactolisib	Oxaliplatin	Hs-766T	-0.526172
5-Fluorouracil	Oxaliplatin	Hs-766T	0.2269188
Crizotinib	Oxaliplatin	Hs-766T	1.93769
Linsitinib	Erlotinib	Hs-766T	2.1905723
MK-2206	Erlotinib	Hs-766T	3.1797607
